"term","estimate","std.error","statistic","p.value","model"
"factor(entity_year)Chile__2018",-0.938257862784129,0.0000000000000138736146323259,-67628940809553.9,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Chile__2020",-4.73041929027259,0.0000000000000179887259444238,-262965776725225,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Chile__2021",-1.77523630361309,0.00000000000000418518829775203,-424171190712402,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Colombia__2018",-4.6779304011076,0.00000000000000348060960784493,-1343997439576110,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Colombia__2020",-4.08341557675353,0.00000000000000505752925582332,-807393367433678,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Colombia__2021",-3.59925417644184,0.000000000000026557027183468,-135529257532350,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Comoros__2014",-4.59472677202794,0.00000000000000343647893826992,-1337044938893512,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Comoros__2015",-8.39604466203067,0.00000000000000529580654882331,-1585413776848818,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Comoros__2018",-7.06738919966343,0.00000000000000624665967719723,-1131386943563163,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Comoros__2019",-6.83453744160009,0.00000000000000443733811941113,-1540233639555756,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Congo__2013",-1.30668272903427,0.00000000000000440705027109027,-296498258167362,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Congo__2014",-1.32403385284115,0.00000000000000516825423272848,-256185898220056,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Congo__2015",-1.53090646209711,0.00000000000000381613927206402,-401166297389637,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Congo__2016",-2.65368690631309,0.00000000000000357856688626302,-741550176552449,0,"M4_country_year_pair_FE_cluster_entity"
